"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/28/2021","AQS","450190021","3","5.3","ug/m3 LC","22","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"01/29/2021","AQS","450190021","3","6.3","ug/m3 LC","26","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"01/30/2021","AQS","450190021","3","6.6","ug/m3 LC","28","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"01/31/2021","AQS","450190021","3","6.4","ug/m3 LC","27","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/01/2021","AQS","450190021","3","4.9","ug/m3 LC","20","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/02/2021","AQS","450190021","3","4.4","ug/m3 LC","18","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/03/2021","AQS","450190021","3","5.3","ug/m3 LC","22","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/04/2021","AQS","450190021","3","14.4","ug/m3 LC","56","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/05/2021","AQS","450190021","3","10.7","ug/m3 LC","45","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/06/2021","AQS","450190021","3","6.4","ug/m3 LC","27","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/07/2021","AQS","450190021","3","6.2","ug/m3 LC","26","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/08/2021","AQS","450190021","3","6.7","ug/m3 LC","28","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/09/2021","AQS","450190021","3","11.1","ug/m3 LC","46","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/10/2021","AQS","450190021","3","14.8","ug/m3 LC","57","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/11/2021","AQS","450190021","3","16.1","ug/m3 LC","59","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/12/2021","AQS","450190021","3","4.2","ug/m3 LC","18","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/13/2021","AQS","450190021","3","2","ug/m3 LC","8","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/14/2021","AQS","450190021","3","2.1","ug/m3 LC","9","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/15/2021","AQS","450190021","3","5.1","ug/m3 LC","21","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/16/2021","AQS","450190021","3","6","ug/m3 LC","25","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/17/2021","AQS","450190021","3","9.3","ug/m3 LC","39","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/18/2021","AQS","450190021","3","7.4","ug/m3 LC","31","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/19/2021","AQS","450190021","3","4.4","ug/m3 LC","18","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/20/2021","AQS","450190021","3","11.5","ug/m3 LC","48","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/21/2021","AQS","450190021","3","11","ug/m3 LC","46","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/22/2021","AQS","450190021","3","7.8","ug/m3 LC","33","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/23/2021","AQS","450190021","3","6.4","ug/m3 LC","27","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/24/2021","AQS","450190021","3","10.4","ug/m3 LC","43","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/25/2021","AQS","450190021","3","19.7","ug/m3 LC","67","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/26/2021","AQS","450190021","3","14.7","ug/m3 LC","56","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/27/2021","AQS","450190021","3","16","ug/m3 LC","59","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"02/28/2021","AQS","450190021","3","5.7","ug/m3 LC","24","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/01/2021","AQS","450190021","3","6.3","ug/m3 LC","26","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/02/2021","AQS","450190021","3","5.4","ug/m3 LC","23","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/03/2021","AQS","450190021","3","4.4","ug/m3 LC","18","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/04/2021","AQS","450190021","3","6.8","ug/m3 LC","28","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/05/2021","AQS","450190021","3","8.7","ug/m3 LC","36","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/06/2021","AQS","450190021","3","9.2","ug/m3 LC","38","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/07/2021","AQS","450190021","3","12","ug/m3 LC","50","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/08/2021","AQS","450190021","3","10.7","ug/m3 LC","45","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/09/2021","AQS","450190021","3","15.7","ug/m3 LC","59","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/10/2021","AQS","450190021","3","11.1","ug/m3 LC","46","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/11/2021","AQS","450190021","3","9","ug/m3 LC","38","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/12/2021","AQS","450190021","3","9.9","ug/m3 LC","41","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/13/2021","AQS","450190021","3","11.2","ug/m3 LC","47","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/14/2021","AQS","450190021","3","10.9","ug/m3 LC","45","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/15/2021","AQS","450190021","3","14.7","ug/m3 LC","56","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/16/2021","AQS","450190021","3","17.5","ug/m3 LC","62","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/17/2021","AQS","450190021","3","14.7","ug/m3 LC","56","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/18/2021","AQS","450190021","3","12.2","ug/m3 LC","51","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/19/2021","AQS","450190021","3","4.3","ug/m3 LC","18","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/20/2021","AQS","450190021","3","8.2","ug/m3 LC","34","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/21/2021","AQS","450190021","3","7.7","ug/m3 LC","32","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/22/2021","AQS","450190021","3","7.8","ug/m3 LC","33","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/23/2021","AQS","450190021","3","14.9","ug/m3 LC","57","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/24/2021","AQS","450190021","3","10.2","ug/m3 LC","43","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/25/2021","AQS","450190021","3","10.1","ug/m3 LC","42","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/26/2021","AQS","450190021","3","10.9","ug/m3 LC","45","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/27/2021","AQS","450190021","3","9.8","ug/m3 LC","41","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/28/2021","AQS","450190021","3","6.5","ug/m3 LC","27","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/29/2021","AQS","450190021","3","5.7","ug/m3 LC","24","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/30/2021","AQS","450190021","3","8.4","ug/m3 LC","35","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"03/31/2021","AQS","450190021","3","9.3","ug/m3 LC","39","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"04/01/2021","AQS","450190021","3","5.4","ug/m3 LC","23","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"04/02/2021","AQS","450190021","3","5.6","ug/m3 LC","23","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"04/03/2021","AQS","450190021","3","7","ug/m3 LC","29","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"04/04/2021","AQS","450190021","3","9.8","ug/m3 LC","41","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"04/05/2021","AQS","450190021","3","12.6","ug/m3 LC","52","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"04/06/2021","AQS","450190021","3","18.5","ug/m3 LC","64","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"04/07/2021","AQS","450190021","3","23.8","ug/m3 LC","76","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"04/08/2021","AQS","450190021","3","16.4","ug/m3 LC","60","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"04/09/2021","AQS","450190021","3","13","ug/m3 LC","53","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
"04/10/2021","AQS","450190021","3","9","ug/m3 LC","38","SPA - Irving St.","1","100.0000","88101","PM2.5 - Local Conditions","16700","Charleston-North Charleston, SC","45","South Carolina","019","Charleston","32.836602","-79.956983"
